"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.59899273749406e-06,4,60,217.914285714286,"GO:0010883 regulation of lipid storage "," http://amigo.geneontology.org/amigo/term/GO:0010883"," C3  ZC3H12A  CD36  NFKBIA"
4.98193011835819e-06,4,94,139.094224924012,"GO:0019915 lipid storage "," http://amigo.geneontology.org/amigo/term/GO:0019915"," CD36  C3  ZC3H12A  NFKBIA"
6.32862245783334e-06,5,354,46.1682808716707,"GO:0051235 maintenance of location "," http://amigo.geneontology.org/amigo/term/GO:0051235"," CD36  NFKBIA  C3  LCN2  ZC3H12A"
1.22254982567617e-05,3,26,377.159340659341,"GO:0010884 positive regulation of lipid storage "," http://amigo.geneontology.org/amigo/term/GO:0010884"," C3  ZC3H12A  CD36"
1.66388304722009e-05,4,159,82.2318059299191,"GO:1905952 regulation of lipid localization "," http://amigo.geneontology.org/amigo/term/GO:1905952"," C3  ZC3H12A  CD36  NFKBIA"
0.000153652837431047,5,772,21.170429311621,"GO:0009617 response to bacterium "," http://amigo.geneontology.org/amigo/term/GO:0009617"," CD36  LCN2  ZC3H12A  NFKBIA  C3"
0.000269264897156079,5,892,18.3223894939142,"GO:0006954 inflammatory response "," http://amigo.geneontology.org/amigo/term/GO:0006954"," NFKBIA  C3  ZC3H12A  SOCS3  CD36"
0.000312343204126416,3,94,104.320668693009,"GO:1905954 positive regulation of lipid localization "," http://amigo.geneontology.org/amigo/term/GO:1905954"," C3  ZC3H12A  CD36"
0.000375734333369518,6,2031,9.65646760920025,"GO:0006952 defense response "," http://amigo.geneontology.org/amigo/term/GO:0006952"," NFKBIA  LCN2  ZC3H12A  C3  CD36  SOCS3"
0.000504682131533718,5,1089,15.0078709169618,"GO:0032101 regulation of response to external stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032101"," NFKBIA  ZC3H12A  C3  CD36  SOCS3"
0.000560124400026768,6,2320,8.45357142857143,"GO:0008219 cell death "," http://amigo.geneontology.org/amigo/term/GO:0008219"," KRT18  ZC3H12A  LCN2  SOCS3  CD36  NFKBIA"
0.000560124400026768,4,480,27.2392857142857,"GO:0010876 lipid localization "," http://amigo.geneontology.org/amigo/term/GO:0010876"," CD36  C3  ZC3H12A  NFKBIA"
0.000560124400026768,2,14,466.959183673469,"GO:0060100 positive regulation of phagocytosis engulfment "," http://amigo.geneontology.org/amigo/term/GO:0060100"," C3  CD36"
0.000560124400026768,2,14,466.959183673469,"GO:1905155 positive regulation of membrane invagination "," http://amigo.geneontology.org/amigo/term/GO:1905155"," C3  CD36"
0.000646109040776888,2,16,408.589285714286,"GO:0060099 regulation of phagocytosis engulfment "," http://amigo.geneontology.org/amigo/term/GO:0060099"," C3  CD36"
0.000646109040776888,2,16,408.589285714286,"GO:1905153 regulation of membrane invagination "," http://amigo.geneontology.org/amigo/term/GO:1905153"," C3  CD36"
0.000968920589663468,3,176,55.7167207792208,"GO:0006606 protein import into nucleus "," http://amigo.geneontology.org/amigo/term/GO:0006606"," ZC3H12A  NFKBIA  CD36"
0.000978771506275068,3,180,54.4785714285714,"GO:0051170 import into nucleus "," http://amigo.geneontology.org/amigo/term/GO:0051170"," ZC3H12A  NFKBIA  CD36"
0.00140513329397575,5,1529,10.6890591422966,"GO:0080134 regulation of response to stress "," http://amigo.geneontology.org/amigo/term/GO:0080134"," NFKBIA  ZC3H12A  C3  CD36  SOCS3"
